,영업이익율,EBITDA마진율
7600,0.024,0.037
7601,-0.411,-0.621
7602,-0.092,-0.215
7603,-0.135,-0.320
7604,-0.108,-0.224
7605,-0.584,-0.835
7606,-0.176,-0.181
7607,-0.254,-0.213
7608,-0.358,-0.886
7609,-0.113,-0.100
7610,-0.174,-0.535
7611,-0.176,-0.087
7612,-0.225,-0.207
7613,0.083,1.909
7614,-0.076,0.441
7615,0.181,0.086
7616,0.382,0.441
7617,0.395,0.395
7618,0.317,0.302
7619,0.334,0.416
7620,0.336,0.347
7621,0.323,0.411
7622,0.112,-1.508
7623,0.083,0.443
7624,0.100,-0.208
7625,0.026,0.032
7626,0.058,0.069
7627,-0.021,-0.016
7628,-0.095,-0.111
7629,0.014,0.001
7630,-0.100,-0.113
7631,-0.026,-0.045
7632,0.009,-0.012
7633,0.015,0.015
7634,-0.146,-0.159
7635,-0.068,-0.084
7636,0.022,0.025
7637,0.006,0.020
7638,-0.073,-0.106
7639,-0.040,-0.052
7640,0.140,0.148
7641,0.047,0.046
7642,-0.043,-0.051
7643,0.037,0.058
7644,0.057,0.067
7645,0.039,0.045
7646,0.044,0.060
7647,0.031,0.053
7648,0.017,0.048
7649,0.012,0.032
7650,0.014,0.032
7651,0.040,0.050
7652,0.024,0.047
7653,0.032,0.041
7654,0.034,0.048
7655,0.032,0.050
7656,0.027,0.042
7657,0.040,0.079
7658,0.035,0.052
7659,0.005,0.015
7660,0.020,0.035
7661,-0.010,0.032
7662,-0.008,0.015
7663,0.012,0.045
7664,0.199,0.187
7665,0.126,0.085
7666,-0.653,-0.987
7667,0.116,0.097
7668,-0.030,0.029
7669,-0.102,-0.333
7670,-0.180,-0.102
7671,-0.087,3.246
7672,-0.059,-0.119
7673,-0.092,1.928
7674,0.044,4.305
7675,-0.137,-3.421
7676,0.016,0.002
7677,0.060,0.076
7678,0.019,-0.051
7679,0.027,0.030
7680,-0.018,-0.102
7681,0.035,0.044
7682,0.081,0.074
7683,0.060,0.017
7684,0.082,0.066
7685,0.130,0.163
7686,0.086,0.073
7687,0.094,0.090
7688,-0.012,-0.002
7689,-0.013,-0.009
7690,0.046,0.064
7691,0.010,0.007
7692,-0.013,0.059
7693,0.060,-0.027
7694,0.071,-0.049
7695,0.090,0.023
7696,0.101,0.144
7697,0.077,0.089
7698,0.086,0.133
7699,0.086,0.193
7700,0.112,0.166
7701,0.154,0.235
7702,0.210,0.255
7703,0.194,0.225
7704,0.123,0.147
7705,0.103,0.123
7706,0.085,0.129
7707,0.111,0.136
7708,0.131,0.165
7709,0.108,0.129
7710,0.088,0.135
7711,0.151,0.192
7712,0.033,0.091
7713,0.333,0.572
7714,0.370,0.274
7715,0.417,0.504
7716,0.421,0.473
7717,0.466,0.582
7718,0.555,0.806
7719,0.622,0.824
7720,-0.050,-0.054
7721,0.006,0.005
7722,-0.002,-0.011
7723,0.002,0.003
7724,0.011,-0.009
7725,0.038,0.016
7726,0.012,0.016
7727,0.014,0.009
7728,-0.004,-0.008
7729,0.017,0.020
7730,0.024,0.028
7731,0.006,-0.002
7732,-0.033,-0.020
7733,-0.008,-0.011
7734,-0.029,-0.008
7735,-0.032,-0.051
7736,-0.014,-0.032
7737,-0.006,-0.022
7738,0.047,0.067
7739,0.106,0.106
7740,0.093,0.106
7741,-0.003,0.002
7742,0.000,0.005
7743,0.008,-0.002
7744,0.032,0.038
7745,0.036,0.023
7746,0.030,0.024
7747,-0.013,-0.051
7748,-0.050,-0.059
7749,-0.030,-0.045
7750,-0.026,-0.041
7751,-0.135,-0.128
7752,-0.014,-0.011
7753,0.031,0.044
7754,0.008,0.009
7755,0.032,0.048
7756,0.037,0.004
7757,-0.277,-0.313
7758,-0.062,-0.066
7759,0.009,0.011
7760,0.060,0.046
7761,-0.097,-0.088
7762,0.620,0.604
7763,0.064,0.069
7764,0.063,0.076
7765,0.053,0.057
7766,0.059,0.067
7767,0.042,0.048
7768,0.047,0.057
7769,0.036,0.043
7770,0.039,0.051
7771,0.056,0.064
7772,0.046,0.055
7773,0.040,0.052
7774,0.045,0.058
7775,0.046,0.065
7776,0.054,0.219
7777,0.029,0.118
7778,0.039,0.029
7779,0.023,0.074
7780,0.063,0.040
7781,0.006,-0.001
7782,0.082,0.070
7783,0.052,0.034
7784,0.077,0.075
7785,0.077,0.082
7786,0.055,0.056
7787,0.067,0.065
7788,0.068,0.070
7789,0.038,0.042
7790,0.014,0.019
7791,0.038,0.039
7792,0.066,0.064
7793,0.056,0.051
7794,0.015,0.019
7795,0.037,0.026
7796,0.005,0.015
7797,0.036,0.046
7798,0.041,0.049
7799,0.197,0.205
7800,0.034,0.047
7801,0.127,0.112
7802,0.213,0.374
7803,0.242,0.387
7804,0.188,0.319
7805,0.240,0.356
7806,0.221,0.395
7807,0.183,0.329
7808,0.228,0.361
7809,0.168,0.296
7810,0.133,0.369
7811,0.085,0.302
7812,-0.099,0.363
7813,0.014,-0.540
7814,0.016,-0.069
7815,0.036,-0.024
7816,-0.018,-0.022
7817,0.063,0.073
7818,0.079,0.063
7819,0.041,0.049
7820,0.153,0.125
7821,0.176,0.186
7822,0.114,0.123
7823,0.140,0.135
7824,0.141,0.146
7825,0.108,0.128
7826,0.005,0.008
7827,0.070,0.079
7828,-0.013,0.002
7829,0.028,0.034
7830,0.012,0.032
7831,0.042,0.047
7832,0.122,0.191
7833,0.228,0.213
7834,0.199,0.180
7835,0.134,0.121
7836,0.012,0.069
7837,0.009,0.014
7838,-1.834,-1.378
7839,0.471,0.540
7840,0.037,0.113
7841,0.044,0.080
7842,-3.265,-2.817
7843,-0.609,0.155
7844,-1.200,-0.197
7845,-2.198,-2.057
7846,-4.999,-4.404
7847,-3.243,-1.645
7848,-5.856,-5.936
7849,-4.434,-9.000
7850,-14.438,-47.384
7851,-11.580,15.751
7852,-0.003,0.039
7853,-0.066,-0.052
7854,-0.075,-0.062
7855,0.103,0.112
7856,0.012,0.005
7857,-0.058,-0.067
7858,0.031,0.014
7859,0.029,0.009
7860,-0.011,-0.043
7861,-0.026,-0.088
7862,0.024,0.017
7863,0.019,0.024
7864,0.030,0.028
7865,0.019,0.018
7866,0.022,0.024
7867,0.021,0.020
7868,0.027,0.024
7869,0.020,0.019
7870,0.011,0.007
7871,0.015,0.015
7872,0.023,0.021
7873,0.016,0.014
7874,0.010,0.005
7875,0.035,0.013
7876,0.026,0.022
7877,0.020,0.009
7878,0.014,0.010
7879,0.029,0.020
7880,0.017,0.006
7881,0.016,-0.004
7882,0.011,0.005
7883,0.030,0.036
7884,0.021,0.015
7885,-0.017,-0.017
7886,-0.002,-0.002
7887,0.006,0.006
7888,0.003,0.002
7889,0.005,0.006
7890,0.016,0.012
7891,0.018,0.013
7892,0.013,0.008
7893,0.020,0.018
7894,0.022,0.017
7895,0.031,0.021
7896,0.022,0.017
7897,0.043,0.034
7898,0.030,0.023
7899,0.035,0.026
7900,0.032,0.023
7901,-0.021,0.021
7902,-0.005,0.210
7903,-0.109,-0.084
7904,-0.025,0.062
7905,-0.048,0.061
7906,-0.042,0.023
7907,0.023,0.048
7908,0.046,0.043
7909,0.021,0.013
7910,0.021,0.008
7911,0.021,0.025
7912,0.033,0.048
7913,0.003,0.019
7914,0.016,0.021
7915,-0.053,-0.027
7916,-0.032,-0.032
7917,0.036,0.041
7918,0.005,0.006
7919,0.074,0.068
7920,0.064,0.067
7921,0.009,0.025
7922,0.070,0.058
7923,0.057,0.054
7924,0.051,0.082
7925,0.045,0.049
7926,0.052,0.035
7927,0.030,0.015
7928,0.037,0.009
7929,0.028,0.009
7930,-0.068,-0.098
7931,0.051,0.012
7932,0.054,0.047
7933,0.035,0.004
7934,0.041,0.019
7935,0.048,0.025
7936,0.089,0.085
7937,0.010,0.005
7938,0.062,0.704
7939,0.039,0.019
7940,0.012,0.014
7941,0.057,0.220
7942,0.065,0.069
7943,0.018,0.029
7944,0.014,0.017
7945,0.049,0.053
7946,0.080,0.074
7947,0.055,0.068
7948,0.016,0.023
7949,0.063,0.065
7950,0.077,0.077
7951,0.068,0.071
7952,0.049,0.048
7953,0.008,0.020
7954,0.011,0.071
7955,0.028,0.044
7956,0.081,0.080
7957,0.045,0.053
7958,0.032,0.043
7959,0.020,0.008
7960,0.039,0.036
7961,0.011,0.016
7962,0.039,-0.114
7963,0.007,0.003
7964,0.029,0.031
7965,-0.017,-0.033
7966,0.074,0.087
7967,-0.038,-0.080
7968,-0.100,-0.065
7969,0.020,-0.010
7970,-0.095,-0.117
7971,-0.104,-0.120
7972,0.100,-0.091
7973,0.021,-2.975
7974,0.106,-0.060
7975,0.063,-0.558
7976,0.072,0.232
7977,0.054,0.229
7978,0.095,-0.229
7979,0.055,-0.032
7980,-0.028,-0.318
7981,0.252,-7.903
7982,-0.036,-0.840
7983,-0.015,-2.260
7984,-0.064,-0.086
7985,-0.219,0.348
7986,-0.423,-1.664
7987,0.015,0.023
7988,0.020,0.007
7989,0.013,0.006
7990,0.010,0.007
7991,0.004,0.010
7992,0.007,0.078
7993,-0.009,-0.007
7994,-0.005,0.008
7995,0.011,0.019
7996,0.011,0.011
7997,0.011,0.018
7998,0.006,0.005
7999,0.000,-0.001
8000,-0.002,-0.002
8001,0.001,0.007
8002,0.018,0.016
8003,0.000,-0.002
8004,0.009,0.008
8005,0.016,0.015
8006,0.011,-0.029
8007,0.001,0.025
8008,-4.657,-4.727
8009,-3.397,-3.313
8010,-2.959,-3.068
8011,-23.987,-25.151
8012,0.056,0.154
8013,-0.281,-0.276
8014,-0.593,-0.758
8015,-0.450,-3.044
8016,-0.601,-0.930
8017,-0.409,-1.397
8018,-0.734,-0.937
8019,-0.060,-0.031
8020,0.004,0.004
8021,0.030,0.042
8022,0.010,0.017
8023,0.015,0.025
8024,0.040,0.053
8025,0.175,0.182
8026,-0.003,-0.002
8027,0.079,0.101
8028,0.095,0.101
8029,0.235,0.243
8030,-0.004,0.009
8031,0.005,0.007
8032,0.087,0.090
8033,0.036,0.039
8034,0.031,0.057
8035,0.112,0.086
8036,0.081,0.084
8037,0.023,0.021
8038,0.123,0.126
8039,0.129,0.127
8040,0,0
8041,0,0
8042,0.064,0.138
8043,0.066,0.050
8044,0.029,0.017
8045,0.020,0.006
8046,0.058,0.175
8047,0.034,0.021
8048,0.040,0.033
8049,0.040,0.062
8050,0.085,0.194
8051,0.025,0.016
8052,0.053,0.045
8053,0.054,0.076
8054,0.074,0.216
8055,0.046,0.034
8056,0.054,0.035
8057,0.051,0.073
8058,0.058,0.175
8059,0.044,0.052
8060,0.058,0.071
8061,0.052,0.083
8062,0.053,0.409
8063,0.055,0.033
8064,0.050,0.351
8065,-0.354,-0.330
8066,-0.185,-0.184
8067,-0.115,0.167
8068,0.219,0.200
8069,0.051,-0.409
8070,-0.305,-0.318
8071,-0.094,1.238
8072,-0.297,-0.322
8073,-0.214,-0.026
8074,-0.196,0.207
8075,0.140,0.132
8076,0.201,0.204
8077,0.121,0.114
8078,0.012,0.095
8079,0.078,0.116
8080,0.062,0.047
8081,0.081,0.096
8082,0.127,0.127
8083,0.133,0.137
8084,0.046,0.044
8085,0.085,0.104
8086,0.145,0.208
8087,0.209,0.211
8088,0.102,0.107
8089,-3.946,-3.602
8090,-4.567,-9.596
8091,-4.602,-3.122
8092,0.072,0.075
8093,0.052,0.114
8094,0.073,0.052
8095,0.075,0.113
8096,0.092,0.052
8097,0.046,0.071
8098,0.051,0.091
8099,0.059,0.051
8100,0.022,0.054
8101,0.029,0.085
8102,0.042,0.096
8103,0.041,0.055
8104,0.028,0.074
8105,0.047,0.080
8106,0.031,0.094
8107,0.045,0.060
8108,0.115,0.234
8109,-0.009,-0.038
8110,0.077,0.102
8111,0.075,0.098
8112,0.101,0.169
8113,0.060,0.085
8114,0.027,0.131
8115,0.263,0.290
8116,0.263,0.296
8117,0.224,0.258
8118,0.266,0.298
8119,0.252,0.288
8120,0.269,0.308
8121,0.227,0.270
8122,0.268,0.308
8123,0.251,0.294
8124,0.370,0.436
8125,0.304,0.326
8126,0.106,0.119
8127,0.142,0.156
8128,0.169,0.176
8129,0.290,0.306
8130,0.160,0.175
8131,0.142,0.146
8132,0.169,0.179
8133,0.276,0.286
8134,0.142,0.144
8135,0.181,0.185
8136,0.162,0.141
8137,0.049,0.034
8138,0.087,0.023
8139,0.070,0.077
8140,0.061,0.051
8141,0.084,0.065
8142,0.078,0.061
8143,0.063,0.064
8144,0.052,0.074
8145,0.056,0.052
8146,0.021,0.034
8147,0.058,0.053
8148,0.083,0.297
8149,0.136,0.316
8150,0.325,0.501
8151,0.198,0.344
8152,0.068,0.094
8153,-0.064,-0.066
8154,0.225,0.176
8155,0.183,0.077
8156,0.133,0.038
8157,0.147,0.160
8158,0.362,0.110
8159,0.258,0.151
8160,0.167,0.160
8161,0.192,0.336
8162,0.021,0.022
8163,0.038,0.059
8164,0.005,0.019
8165,0.018,0.028
8166,0.018,0.027
8167,0.014,0.032
8168,0.017,0.025
8169,0.009,0.020
8170,0.018,0.027
8171,0.007,0.024
8172,-0.001,0.008
8173,0.006,0.018
8174,0.004,0.015
8175,0.013,0.035
8176,0.012,0.024
8177,0.002,0.017
8178,0.008,0.017
8179,0.012,-0.017
8180,0.058,0.067
8181,0.073,0.086
8182,0.051,0.064
8183,0.058,0.084
8184,0.069,0.204
8185,-0.290,-0.570
8186,-0.168,-0.301
8187,-0.180,-0.382
8188,0.037,0.034
8189,-0.248,-0.664
8190,-0.088,-0.125
8191,-0.012,-0.228
8192,0.024,-0.395
8193,-0.038,-0.551
8194,0.057,-0.049
8195,-0.212,-3.512
8196,-0.579,-1.463
8197,0.048,-3.928
8198,-0.080,-0.114
8199,0.008,0.009
8200,-0.079,-0.220
8201,-0.025,-0.029
8202,0.100,0.009
8203,0.102,0.115
8204,0.067,0.070
8205,0.096,0.055
8206,0.113,0.104
8207,0.126,0.158
8208,0.104,0.090
8209,0.108,0.109
8210,0.076,0.081
8211,0.077,0.099
8212,0.088,0.115
8213,0.087,0.085
8214,0.127,0.164
8215,0.120,0.111
8216,0.125,0.100
8217,0.075,0.057
8218,0.141,0.199
8219,0.053,0.061
8220,-0.089,-0.065
8221,0.259,0.256
8222,0.147,0.172
8223,0.123,0.131
8224,0.081,0.078
8225,0.099,0.108
8226,0.071,0.063
8227,0.001,0.010
8228,0.026,0.015
8229,-0.122,-0.127
8230,0.113,0.123
8231,0.093,-0.084
8232,-0.139,-0.191
8233,0.010,-0.083
8234,-0.393,-0.358
8235,-0.562,-0.927
8236,-0.301,-0.283
8237,0.092,0.081
8238,0.113,0.119
8239,0.089,0.095
8240,0.097,0.105
8241,0.078,0.091
8242,0.114,0.128
8243,0.077,0.088
8244,0.085,0.072
8245,0.074,0.086
8246,0.095,0.032
8247,0.044,0.280
8248,0.050,0.088
8249,0.151,0.240
8250,0.051,0.092
8251,-0.031,0.134
8252,-0.385,-0.391
8253,-0.161,-0.164
8254,-0.140,-0.137
8255,-0.284,-0.221
8256,-0.048,-0.058
8257,0.308,0.258
8258,0.243,0.262
8259,0.258,0.272
8260,0.276,0.274
8261,0.251,0.185
8262,0.161,0.185
8263,0.293,0.317
8264,0.216,0.214
8265,0.257,0.189
8266,0.299,0.324
8267,0.237,0.255
8268,0.218,0.216
8269,0.152,0.102
8270,0.223,0.239
8271,0.227,0.241
8272,0.196,0.194
8273,0.242,0.180
8274,-1.381,-1.253
8275,-0.898,-0.846
8276,-0.791,-0.715
8277,-1.247,-1.240
8278,-0.431,-0.525
8279,-0.327,-0.294
8280,-0.913,-0.981
8281,-0.455,-0.385
8282,-0.256,-0.195
8283,-0.418,-0.352
8284,-0.523,-0.546
8285,-0.547,-0.621
8286,-0.676,-0.870
8287,-0.746,-0.747
8288,-0.291,-0.225
8289,-0.581,-0.606
8290,0.088,0.071
8291,-0.005,-0.022
8292,0.055,0.036
8293,0.086,0.071
8294,0.110,0.098
8295,0.095,0.079
8296,0.155,0.145
8297,0.099,0.086
8298,0.072,0.054
8299,0.055,0.041
8300,0.028,0.008
8301,0.029,0.018
8302,0.100,0.069
8303,0.064,0.045
8304,0.111,0.091
8305,0.151,0.126
8306,0.110,0.085
8307,0.046,0.028
8308,-0.114,-0.125
8309,-0.210,-0.237
8310,0.020,-0.012
8311,-0.393,-0.327
8312,-0.154,-0.180
8313,-0.202,-0.217
8314,-0.298,-0.301
8315,-0.856,-0.853
8316,-1.144,-1.008
8317,-0.592,-0.584
8318,0.147,0.147
8319,0.083,0.056
8320,0.124,0.087
8321,0.142,0.148
8322,0.530,0.528
8323,-1.070,-1.411
8324,-1.022,-1.010
8325,-0.066,-0.127
8326,0.583,0.491
8327,-0.187,-0.240
8328,0.494,0.445
8329,0.354,0.294
8330,0.566,0.517
8331,-0.061,0.662
8332,0.426,0.269
8333,-1.170,-1.281
8334,0.425,0.370
8335,0.354,0.284
8336,-0.085,-0.066
8337,-0.017,-0.046
8338,-0.047,-0.044
8339,-0.034,-0.042
8340,-0.057,-0.054
8341,-0.021,-0.021
8342,0.005,-0.070
8343,0.004,-0.006
8344,-0.046,-0.090
8345,-0.056,-0.046
8346,-0.065,-0.010
8347,0.006,0.010
8348,-0.153,-0.153
8349,-0.037,-0.029
8350,0.076,0.066
8351,0.099,0.103
8352,0.057,0.069
8353,0.062,0.039
8354,0.041,-0.037
8355,-0.054,-0.120
8356,-0.153,-0.131
8357,0.034,0.041
8358,0.021,0.035
8359,0.023,0.023
8360,0.004,0.048
8361,0.010,-0.001
8362,-0.044,0.033
8363,0.018,-0.001
8364,0.032,0.032
8365,0.006,0.034
8366,0.024,0.034
8367,0.018,-0.033
8368,-0.004,0.008
8369,0.013,0.003
8370,0.011,-0.005
8371,0.029,0.012
8372,0.031,0.005
8373,0.007,0.001
8374,0.011,-0.023
8375,0.002,0.018
8376,0.003,0.022
8377,0.009,0.015
8378,0.006,-0.007
8379,0.012,0.017
8380,0.026,0.016
8381,-0.306,10.307
8382,0.276,0.435
8383,0.084,1.008
8384,0.029,1.726
8385,-0.561,-0.988
8386,-0.968,-3.275
8387,-0.479,-1.216
8388,-0.510,-1.378
8389,0.052,0.480
8390,0.066,-0.714
8391,0.118,-0.198
8392,0.072,0.900
8393,0.009,0.974
8394,0.066,0.501
8395,0.089,-0.405
8396,0.147,-0.647
8397,0.444,0.381
8398,0.350,-1.186
8399,0.261,0.409
8400,0.077,0.574
8401,0.014,0.375
8402,0.049,0.047
8403,0.052,0.027
8404,0.040,0.014
8405,0.052,0.013
8406,0.074,0.034
8407,0.056,-0.011
8408,0.037,0.019
8409,0.030,0.018
8410,0.013,0.005
8411,0.037,0.013
8412,0.051,0.027
8413,0.042,0.026
8414,0.023,0.032
8415,0.034,0.010
8416,0.002,0.054
8417,0.046,-0.043
8418,0.041,-0.028
8419,0.040,-0.035
8420,0.063,0.016
8421,0.101,0.032
8422,0.038,0.043
8423,0.013,0.003
8424,0.015,0.078
8425,0.024,-0.052
8426,0.076,0.088
8427,0.040,0.066
8428,0.029,-0.011
8429,0.014,0.023
8430,-0.089,-0.154
8431,0.180,-0.074
8432,-0.078,-0.098
8433,-0.008,-0.144
8434,0.064,0.041
8435,-0.097,-0.152
8436,-0.037,-0.106
8437,-0.096,-0.213
8438,-0.166,-0.153
8439,0.016,0.023
8440,0.094,0.105
8441,0.023,0.025
8442,-0.098,-0.076
8443,0.103,0.096
8444,0.108,0.111
8445,0.041,0.035
8446,0.116,0.165
8447,0.091,0.085
8448,-0.061,-0.104
8449,-0.016,-0.121
8450,-0.125,-0.190
8451,-0.073,-0.059
8452,-0.033,-0.102
8453,0.013,0.021
8454,-0.055,-0.137
8455,-0.009,-0.011
8456,0.014,0.013
8457,-0.006,-0.050
8458,0.015,0.008
8459,-0.153,-0.111
8460,-2.129,-2.046
8461,-0.086,-0.085
8462,-0.372,-0.544
8463,-0.490,-0.507
8464,-0.581,-0.570
8465,-0.253,-0.260
8466,-0.359,-0.384
8467,-0.351,-0.304
8468,-0.247,-0.395
8469,-0.217,-0.091
8470,0.279,0.291
8471,0.277,0.413
8472,-0.040,-0.026
8473,-0.182,-0.056
8474,0.077,0.072
8475,0.110,0.104
8476,0.033,0.035
8477,0.057,0.056
8478,0.053,0.031
8479,0.039,-0.041
8480,-0.010,-0.091
8481,0.079,-0.027
8482,0.152,0.050
8483,0.106,0.002
8484,0.022,-0.082
8485,0.087,-0.044
8486,0.108,-0.006
8487,0.059,-0.171
8488,0.003,-0.027
8489,0.106,0.068
8490,0.080,0.038
8491,0.066,0.000
8492,0.183,0.159
8493,0.161,0.128
8494,0.108,0.215
8495,0.135,0.144
8496,0.035,0.005
8497,0.049,0.044
8498,0.046,0.066
8499,0.045,0.048
8500,0.072,0.045
8501,0.084,0.073
8502,0.085,0.089
8503,0.252,0.400
8504,0.399,0.383
8505,0.467,0.511
8506,0.095,0.078
8507,0.111,0.077
8508,0.166,0.150
8509,0.112,0.050
8510,0.132,0.116
8511,0.096,0.042
8512,0.064,0.003
8513,0.071,0.067
8514,0.071,0.012
8515,0.037,0.010
8516,0.020,0.085
8517,0.057,0.033
8518,0.044,0.033
8519,0.024,0.042
8520,0.075,0.016
8521,-46.515,-47.314
8522,-90.164,-88.643
8523,-82.899,-81.314
8524,0.206,0.210
8525,0.075,0.107
8526,0.118,0.130
8527,0.042,0.057
8528,0.183,0.191
8529,0.167,-0.173
8530,0.230,-0.326
8531,0.191,0.040
8532,0.173,-0.714
8533,0.035,1.391
8534,0.314,0.498
8535,0.189,0.051
8536,0.245,0.302
8537,-0.026,-0.187
8538,-0.905,-0.932
8539,-0.148,-0.360
8540,0.094,-0.394
8541,-0.445,-1.068
8542,-0.260,-0.643
8543,-0.192,-0.194
8544,-0.039,-0.076
8545,-0.228,-0.247
8546,-0.150,-0.693
8547,0.036,-0.225
8548,-0.070,-0.067
8549,-0.077,-0.070
8550,-0.059,-0.003
8551,-0.019,-0.001
8552,0.072,0.031
8553,0.113,0.237
8554,0.109,-0.258
8555,0.091,-0.101
8556,0.113,-0.084
8557,0.041,0.013
8558,-0.048,-0.056
8559,-0.121,-0.357
8560,-0.025,-0.256
8561,-0.040,-0.540
8562,0.028,-0.398
8563,0.008,-0.036
8564,0.020,-0.008
8565,0.879,0.883
8566,0.385,0.409
8567,0.449,0.445
8568,0.691,0.702
8569,0.886,1.519
8570,0.363,0.392
8571,0.479,4.297
8572,0.694,1.565
8573,0.896,0.981
8574,0.406,0.446
8575,0.481,0.496
8576,0.721,0.732
8577,0.916,0.919
8578,0.332,0.354
8579,0.488,0.457
8580,0.736,0.752
8581,0.934,0.939
8582,0.363,9.347
8583,0.507,0.556
8584,0.781,1.566
8585,0.918,0.950
8586,0,
8587,0,
8588,0,
8589,0,
8590,0,
8591,0,
8592,0,
8593,0.039,0.032
8594,0.025,0.024
8595,0.029,0.024
8596,-0.122,-0.136
8597,-0.028,0.020
8598,0.081,0.084
8599,0.019,0.027
8600,0.037,0.035
8601,0.038,0.040
8602,0.026,-0.055
8603,0.037,0.007
8604,0.068,0.018
8605,-0.009,0.215
8606,0.050,0.185
8607,0.033,0.237
8608,0.024,0.553
8609,-0.023,0.051
8610,-0.015,0.014
8611,0.002,-0.023
8612,-0.158,-0.201
8613,-0.067,-0.349
8614,-0.123,-0.133
8615,-0.076,-0.075
8616,-0.122,-0.209
8617,-0.015,-0.014
8618,0.026,0.052
8619,-0.005,-0.019
8620,0.013,-0.204
8621,-0.280,-0.257
8622,-0.276,-0.280
8623,-0.060,-0.044
8624,-0.136,-0.279
8625,-0.029,0.003
8626,-0.070,-0.080
8627,-0.061,-0.073
8628,-0.039,-0.084
8629,0.021,0.043
8630,0.031,-0.286
8631,0.040,0.246
8632,-0.408,-0.491
8633,-0.268,-0.541
8634,-0.736,-0.103
8635,-0.686,-0.897
8636,1.054,1.800
8637,0.052,0.003
8638,0.159,0.140
8639,0.132,0.123
8640,0.139,0.131
8641,0.089,0.059
8642,0.141,0.123
8643,0.100,0.068
8644,-0.141,-0.221
8645,-0.345,-0.424
8646,-0.600,-0.618
8647,-0.699,-1.433
8648,-0.154,-0.167
8649,-0.793,-1.035
8650,-0.508,-0.412
8651,-0.390,-1.271
8652,-0.046,0.436
8653,0.068,0.047
8654,-0.533,-0.499
8655,-0.085,-0.170
8656,-0.274,-0.255
8657,-0.095,-0.173
8658,0.007,0.022
8659,0.024,0.036
8660,0.006,-0.032
8661,0.001,0.010
8662,-0.180,-0.089
8663,0.041,0.033
8664,0.019,0.029
8665,0.037,0.058
8666,0.046,0.051
8667,0.072,0.112
8668,0.038,0.044
8669,0.039,0.090
8670,-0.102,-0.126
8671,0.052,0.021
8672,0.017,0.002
8673,-0.017,0.050
8674,-0.029,-0.053
8675,-0.022,0.022
8676,0.072,0.070
8677,0.084,0.077
8678,0.058,0.063
8679,0.072,0.077
8680,0.060,0.067
8681,0.049,0.091
8682,-0.011,0.035
8683,0.013,0.040
8684,0.030,0.041
8685,0.021,0.024
8686,0.004,0.028
8687,0.021,0.034
8688,0.016,0.034
8689,0.002,0.016
8690,0.003,0.024
8691,0.007,0.025
8692,0.013,0.031
8693,-0.009,0.011
8694,0.044,0.071
8695,0.025,0.041
8696,0.047,0.064
8697,0.061,0.072
8698,0.001,0.020
8699,-10.013,-9.906
8700,-13.511,-13.285
8701,-0.020,-0.046
8702,0.006,-0.014
8703,0.046,-0.002
8704,0.038,0.017
8705,-0.008,-0.073
8706,-0.069,-0.066
8707,0.025,0.025
8708,-0.050,-0.104
8709,-0.122,-0.142
8710,-0.079,-0.222
8711,-0.139,-0.114
8712,0.225,0.220
8713,0.037,0.032
8714,0.066,0.067
8715,-0.035,0.007
8716,-0.039,-0.070
8717,0.046,0.028
8718,-0.007,-0.148
8719,0.013,0.034
8720,-0.001,0.011
8721,-0.073,-0.036
8722,0.064,0.055
8723,0.073,0.063
8724,0.104,0.091
8725,0.098,0.075
8726,0.078,0.066
8727,0.078,0.077
8728,0.067,0.062
8729,0.094,0.091
8730,0.110,0.102
8731,0.107,0.105
8732,0.098,0.091
8733,0.101,0.094
8734,0.086,0.083
8735,0.097,0.094
8736,0.073,0.069
8737,0.091,0.086
8738,0.102,0.104
8739,0.175,0.171
8740,0.132,0.135
8741,0.008,0.000
8742,0.026,0.012
8743,0.027,-0.026
8744,-0.020,-0.042
8745,0.009,-0.010
8746,0.025,-0.005
8747,0.004,-0.019
8748,0.007,-0.009
8749,0.035,0.000
8750,0.011,0.014
8751,0.064,0.064
8752,0.153,0.104
8753,-1.109,-1.434
8754,-2.627,-2.877
8755,-3.268,-3.056
8756,-2.167,-2.556
8757,-1.616,-1.457
8758,-2.917,-1.972
8759,-1.640,-1.635
8760,-2.126,-1.822
8761,-3.444,-3.222
8762,-8.634,-40.377
8763,-22.468,-19.469
8764,-8.112,-8.000
8765,-2.283,-1.890
8766,-0.015,0.060
8767,-1.408,-1.301
8768,-0.926,-0.632
8769,-1.468,-1.178
8770,-1.460,-1.244
8771,-1.539,-1.217
8772,-1.391,-1.016
8773,-1.502,-1.841
8774,-1.214,-0.923
8775,-1.485,-1.390
8776,-1.424,-1.211
8777,-1.361,-0.808
8778,-2.283,-2.005
8779,-2.015,-1.586
8780,-2.423,-2.233
8781,-8.866,-4.033
8782,-4.108,-6.060
8783,-5.033,-11.057
8784,-14.904,37.515
8785,-8.644,-42.288
8786,0.012,0.025
8787,0.045,0.047
8788,0.123,0.137
8789,0.010,0.017
8790,-0.012,-0.006
8791,0.036,0.057
8792,0.147,0.163
8793,0.192,0.198
8794,0.180,0.194
8795,0.165,0.178
8796,0.115,0.147
8797,0.135,0.153
8798,0.138,0.157
8799,0.134,0.158
8800,0.075,0.096
8801,0.119,0.141
8802,0.180,0.205
8803,0.115,0.137
8804,0.029,0.052
8805,-0.146,-0.224
8806,-0.270,0.194
8807,-0.242,0.338
