,STDR_YM_CD,TRDAR_SE_C,TRDAR_SE_1,TRDAR_NO,TRDAR_NM,XCNTS_VALU,YDNTS_VALU,SIGNGU_CD,ADSTRD_CD,geometry
1166,202112,D,발달상권,2120185,논현역,201955.0,445691.0,11680,11680521,"POLYGON ((202062.71 445489.74, 202113.64 445351.52, 202055.4 445294.4, 202031.14 445357.77, 201952.55 445327.18, 201930.77 445388.52, 201933.56 445431.86, 201930.53 445437.64, 201922.61 445450.75, 201889.31 445461.02, 201870.12 445517.19, 201861.95 445539.48, 201813.42 445521.4, 201787.2 445591.94, 201744.77 445576.62, 201730.14 445567.46, 201674.38 445603.81, 201656.89 445649.94, 201598 445627.75, 201575.13 445688.95, 201553.34 445748.66, 201531.33 445801.99, 201573.39 445861.19, 201559.6 445870.85, 201592.94 445918.52, 201616.1 445915.77, 201615.07 445947.76, 201651.49 445934.83, 201661.38 445959.94, 201683.87 445952.49, 201705.01 445960.15, 201694.17 445989.1, 201712.7 446039.36, 201782.97 446055.17, 201789.78 446025.87, 201868.93 446044.52, 201908.87 446053.95, 201959.97 446068.18, 202028.15 446087.15, 202031.2 446088, 202050.84 446027.58, 202005.35 446008.91, 201970.12 445997.78, 201946.27 445957.34, 201975.36 445881.46, 202023.83 445899.03, 202093.53 445913.34, 202143 445930.61, 202192.78 445951.7, 202224.72 445866.1, 202227.59 445867.19, 202244.24 445819.99, 202264.15 445763.64, 202250.58 445746.62, 202220.79 445709.3, 202277.65 445663.84, 202320.49 445717.55, 202361.63 445683.79, 202330.45 445644.65, 202308.46 445617.04, 202350.4 445584.61, 202324.1 445550.89, 202365.75 445516.7, 202379.27 445491.59, 202318.26 445468.82, 202248.73 445441.64, 202228.54 445494.25, 202216.52 445525.49, 202208.74 445545.79, 202189.33 445596.34, 202239.48 445617.74, 202183.69 445662.78, 202114.54 445635.73, 202076.52 445619.51, 202020.29 445599.79, 202062.71 445489.74))"
1167,202112,D,발달상권,2120246,길동역,212246.0,448656.0,11740,11740685,"POLYGON ((212188.01 448307.6, 212142.27 448164.97, 212086.36 448186.38, 212022.24 448211.39, 212041.05 448276.84, 211972.96 448302.56, 211967.75 448304.63, 211976.52 448328.6, 212007.8 448317.62, 212013.93 448332.06, 211966.46 448351.75, 211960.02 448334.93, 211942.1 448341.8, 211932.53 448318.45, 211914.27 448325.56, 211921.78 448345.46, 211942.61 448399.31, 211942.24 448399.43, 211967.5 448466.02, 211973.19 448480.95, 212040.98 448453.8, 212072.27 448521.32, 212003.41 448560.65, 211935.15 448598.93, 211935.64 448600.06, 211990.34 448722.53, 211990.43 448722.78, 212047.04 448706.82, 212079.9 448697.48, 212111.12 448688.62, 212127.23 448740.3, 212098.07 448748.86, 212113.03 448797.4, 212121.8 448795.43, 212142.46 448789.21, 212188.66 448776.2, 212250.17 448755.73, 212282.55 448746.01, 212312.31 448737.14, 212321.24 448766.8, 212348.18 448758.33, 212367.89 448826.42, 212404.48 448815.62, 212434.84 448919.95, 212476.12 449061.9, 212476.78 449061.85, 212501.8 449142.12, 212532.27 449133.5, 212536.53 449147.17, 212577.94 449144.18, 212556.74 449056.69, 212546.33 449057.4, 212535.32 449019.84, 212511.43 449026.84, 212497.23 448981.37, 212522.2 448974.95, 212513.28 448944.54, 212498.44 448899.94, 212484.2 448848.6, 212468.72 448796.43, 212453.49 448747.01, 212440.84 448699.81, 212418.4 448626.38, 212409.94 448598.66, 212392.69 448542.6, 212367.78 448457.27, 212353.22 448407.36, 212339.23 448359.33, 212369.45 448335.09, 212433.36 448258.95, 212432.96 448258.94, 212375.97 448262.84, 212372.28 448263.3, 212320.37 448272.44, 212304.52 448275.27, 212249.35 448284.99, 212247.75 448285.35, 212188.01 448307.6))"
1168,202112,D,발달상권,2120142,대림역,190966.0,443842.0,11560,11560720,"POLYGON ((190883.56 443671.79, 190866.95 443670.49, 190873.98 443528.99, 190868.03 443523.93, 190849.27 443507.73, 190846.06 443529.95, 190827.65 443559.63, 190834.52 443652.02, 190827.35 443685.19, 190809.38 443671.25, 190805 443667.89, 190749.46 443624.93, 190731.63 443684.99, 190730.01 443690.41, 190721.1 443720.44, 190709.66 443758.88, 190698.58 443796.27, 190698.32 443797.14, 190689.99 443825.18, 190672.62 443886.06, 190669.89 443895.9, 190708.77 443907.94, 190704.14 443928.39, 190741.27 443919.41, 190736 443883.29, 190770.65 443853.97, 190787.51 443867.28, 190815.8 443810.7, 190817.08 443790.65, 190839.01 443791.63, 190847.49 443763.28, 190858.07 443791.27, 190855.75 443813.06, 190845.47 443874.45, 190824.87 443898.61, 190836.08 443908.1, 190846.4 443916.78, 190864.14 443931.72, 190874.24 443940.2, 190912.28 443972.23, 190954.12 444010.55, 190997.5 444025.57, 190958.67 444139.23, 191006.84 444155.3, 191067.38 444175.44, 191106.23 444063.1, 191124.68 444009.11, 191155.11 443938.87, 191202.73 443977.31, 191221.98 443992.89, 191227.37 443932.07, 191211.68 443917.84, 191227.39 443891.82, 191250.18 443856.06, 191262.9 443835.19, 191252.66 443828.27, 191230.56 443814.29, 191190.79 443875.05, 191080 443786.69, 191040.99 443755.59, 191003.86 443726.19, 190981.64 443708.77, 190968.06 443698.19, 190970.16 443695.21, 190956.13 443682.68, 190973.64 443664.68, 190983.67 443623.54, 190963.23 443605.94, 190935.29 443662.27, 190926.19 443680.55, 190883.56 443671.79))"
1169,202112,D,발달상권,2120081,노원역,205512.0,461799.0,11350,11350640,"POLYGON ((205381.98 461475.99, 205383.17 461470.38, 205318.44 461458.87, 205305.43 461527.49, 205236.38 461508.31, 205106.97 461469.56, 205097.36 461503.27, 205094.89 461511.75, 205081.59 461557.86, 205067.92 461609.03, 205053.02 461661.43, 205042.09 461701.2, 205094.12 461717.06, 205199.91 461749, 205315.23 461783.8, 205315.76 461783.99, 205303.36 461833.55, 205364 461846.76, 205441.95 461863.71, 205439.52 461898.13, 205438.16 461917.36, 205434.7 461966.71, 205434.11 461975.2, 205431.05 462018.61, 205429.23 462039.71, 205426.85 462067.25, 205424.39 462095.29, 205424.28 462096.48, 205421.01 462134.13, 205445.74 462136.4, 205469.93 462138.59, 205472.39 462116.18, 205474.8 462072.2, 205517.5 462053.72, 205516.67 462034.15, 205516.45 462020.14, 205572.92 462066.75, 205580.14 462034.38, 205585.33 462010.94, 205602.27 461934.8, 205643.39 461941.55, 205644.85 461930.19, 205651.12 461887.38, 205699.04 461903.45, 205705.52 461914.71, 205696.1 461944.86, 205701.73 461956.86, 205687.5 461987.02, 205704.4 461996.58, 205692.89 462014.96, 205662.28 462065.57, 205659.02 462075.48, 205643.44 462109.31, 205648.82 462127, 205650.97 462133.58, 205674.82 462103.71, 205712.33 462041.17, 205723.08 462020.97, 205752.89 461974.34, 205816.19 462025.46, 205832.84 462002.7, 205814.14 461968.75, 205812.63 461920.04, 205877.43 461944.67, 205953.93 461992.3, 205960.7 461996.43, 205981.71 461901.78, 205937.59 461876.74, 205927.92 461855.08, 205900.46 461848.41, 205913.67 461793.04, 205838.2 461772.61, 205792.58 461760, 205758.52 461750.95, 205687.48 461730.01, 205681.07 461728.06, 205694.32 461680.76, 205704.37 461647.31, 205710.68 461626.25, 205702.44 461619.47, 205684.09 461613.96, 205678.19 461628.09, 205658.85 461622.01, 205597.18 461602.72, 205595.55 461608.52, 205542.44 461592.77, 205481.05 461575.86, 205424.77 461560.76, 205426.34 461557.22, 205434.83 461514.37, 205440.64 461484.93, 205381.98 461475.99))"
1170,202112,D,발달상권,2120016,동대문역,201043.0,452404.0,11110,11110670,"POLYGON ((201112.2 452350.59, 201218.02 452353.4, 201242.83 452354.1, 201242.2 452295.78, 201109.67 452294.12, 201098.27 452288.44, 201000.17 452287.71, 200976.93 452287.4, 200890.71 452286.73, 200880.86 452287.25, 200878.11 452249.22, 200846.79 452249.26, 200846.08 452337.38, 200895.7 452399.6, 200908.95 452449.87, 200859.28 452438.9, 200843.65 452509.37, 200863.7 452514.39, 200872.53 452559.24, 200943.8 452528.74, 200941.41 452524.34, 200960.48 452523.11, 200989.35 452520.6, 201001.37 452519.17, 201006.59 452478.16, 201019.95 452482.05, 201089.68 452502.29, 201109.09 452437, 201112.2 452350.59), (200958.96 452355.08, 200946.82 452341.02, 200979.12 452310.73, 201007.3 452308.09, 201008.04 452350.79, 200988.13 452350.83, 200972.37 452351.35, 200958.96 452355.08))"
1171,202112,D,발달상권,2120070,한성대입구역,200734.0,454416.0,11290,11290555,"POLYGON ((200574.08 454290.72, 200626.18 454249.52, 200607.96 454193.2, 200572.33 454210.82, 200567.18 454225.02, 200536.91 454253.45, 200508.57 454244.21, 200504.32 454244.42, 200484.99 454245.4, 200463 454291.54, 200409.71 454271.91, 200367.84 454371.16, 200394.98 454384.26, 200417.49 454339.12, 200476.87 454377.07, 200507.16 454344.26, 200510.92 454340.18, 200538.79 454320.29, 200596.86 454352.22, 200568.44 454394.73, 200677.95 454453.71, 200698.49 454408.05, 200747.45 454436.2, 200796.17 454462.91, 200820.84 454476.42, 200830.34 454481.65, 200840.91 454487.63, 200869.02 454503.62, 200876.41 454507.82, 200845.42 454563, 200961.77 454627.61, 200991.73 454581.55, 201079.51 454637.68, 201082.24 454639.39, 201099.56 454612.33, 201065.61 454589.9, 201023.34 454553.83, 200978.17 454492.59, 200962.82 454507.68, 200894.41 454455.64, 200911.69 454422.94, 200877.47 454394.08, 200871.5 454405.14, 200807.59 454352.4, 200774.59 454325.61, 200749.47 454360.9, 200728.22 454354.3, 200730.52 454350.2, 200756.03 454307.66, 200732.35 454289.09, 200696.69 454275.46, 200643.26 454273.89, 200624.78 454286.45, 200600.36 454303.07, 200583.58 454314.51, 200568.56 454295.16, 200574.08 454290.72))"
1172,202112,D,발달상권,2120004,종로구청,198298.0,452713.0,11110,11110615,"POLYGON ((198500.12 452550.71, 198502.14 452493.42, 198429.3 452504.08, 198341.85 452519.53, 198280.77 452535.88, 198244.84 452543.56, 198236.16 452552.34, 198173.01 452745.06, 198097.02 452755.25, 198093.84 452763.84, 198132.71 452838.2, 198204.89 452927.34, 198219.05 452933.12, 198351.18 452912.15, 198461.75 452894.63, 198486.95 452890.59, 198495.57 452688.42, 198498.3 452616.63, 198498.81 452597.83, 198500.12 452550.71))"
1173,202112,D,발달상권,2120086,태릉입구역,206843.0,457720.0,11350,11350595,"POLYGON ((206910.05 457743.69, 206977.65 457767.47, 207022.16 457784.39, 207050.07 457795.93, 207073.92 457739.5, 206934.91 457681.26, 206820.8 457632.11, 206677.27 457566.08, 206649.04 457672.78, 206621.33 457777.37, 206612.74 457809.78, 206653.72 457820.53, 206679.06 457827.11, 206711.28 457835.58, 206723.38 457838.71, 206742.14 457843.66, 206767.82 457850.37, 206813.6 457862.17, 206857.39 457873.83, 206884.03 457869.61, 206877.79 457832.6, 206898.31 457772.82, 206910.05 457743.69))"
1174,202112,D,발달상권,2120117,강서농산물도매시장,184141.0,450453.0,11500,11500611,"POLYGON ((184323.35 450834.76, 184359.1 450796.39, 184393.24 450759.75, 184453.65 450694.95, 184534.69 450608.75, 184466.98 450542.59, 184285.27 450365.1, 184268.69 450325.92, 184210.49 450273.49, 184144.12 450214.78, 183990.96 450070.47, 183935.22 450124.94, 183809.76 450247.48, 183747.74 450308.26, 183748.21 450308.52, 183778.86 450326.34, 183832.85 450377.17, 184117.52 450644.13, 184221.03 450740.8, 184268.46 450785.86, 184323.35 450834.76))"
1175,202112,D,발달상권,2120077,미아역,202290.0,458453.0,11305,11305535,"POLYGON ((202408.46 458207.95, 202354.26 458190.81, 202326.41 458284.96, 202312.95 458281.38, 202313.16 458294.51, 202311.44 458299.8, 202296.26 458346.64, 202201.66 458316.63, 202185.65 458365.09, 202169.11 458415.73, 202153.29 458465.94, 202147.73 458483.13, 202139.72 458507.98, 202138.97 458510.41, 202124.56 458555.14, 202106.46 458611.26, 202201.94 458642.65, 202184.82 458695.35, 202249.2 458715.91, 202285.85 458602.42, 202348.42 458622.52, 202375.36 458537.18, 202409.77 458434.17, 202430.18 458366.44, 202438.63 458338.47, 202473.19 458227.89, 202408.94 458206.52, 202408.46 458207.95))"
1176,202112,D,발달상권,2120097,충정로역,196777.0,451248.0,11410,11410565,"POLYGON ((196823.84 451240.4, 196849.29 451186.98, 196892.84 451220.63, 196910.3 451212.63, 196927.9 451182.44, 196866.37 451138.16, 196862.65 451135.5, 196797.89 451091.81, 196756.49 451088.43, 196756.33 451088.55, 196708.86 451088.11, 196659.63 451083.4, 196650.45 451082.3, 196648.46 451082.03, 196636.89 451085.59, 196629.74 451207.84, 196626.37 451330.99, 196625.62 451352.11, 196649.48 451349.99, 196664.22 451347.9, 196727.74 451367.64, 196730.48 451406.17, 196769.81 451413.71, 196821.92 451397.45, 196810.77 451374.02, 196789.52 451329.41, 196784.6 451319.11, 196753.88 451254.6, 196789.1 451239.34, 196823.84 451240.4))"
1177,202112,D,발달상권,2120231,가락시장,209832.0,443836.0,11710,11710631,"POLYGON ((209626.63 444043.77, 209636.53 444047.63, 209648.26 444052.25, 209686.23 444067.16, 209707.02 444075.32, 209758.94 444095.74, 209791.15 444108.09, 209818.63 444118.75, 209846.21 444129.42, 209871.95 444139.45, 209927.93 444162.79, 210010.52 444204.98, 210051.8 444237.17, 210108.32 444309.34, 210151.09 444311.23, 210137.75 444213.46, 210136.35 444203.32, 210215.81 444078.15, 210235.1 444051.04, 210265.37 444008.55, 210307.66 443949.18, 210386.18 443841.63, 210442.72 443764.47, 210497.74 443689.36, 210309.3 443617.17, 210155.73 443558.35, 209897.85 443459.61, 209871.09 443449.07, 209664.19 443363.75, 209656.2 443360.41, 209602.82 443463.42, 209528.85 443568.83, 209409.21 443687.32, 209328.17 443755.52, 209165.51 443863.99, 209226.57 443888.27, 209278.95 443908.45, 209304.1 443918.16, 209333.67 443929.53, 209353.46 443937.18, 209389.01 443950.87, 209430.47 443966.81, 209483.35 443987.5, 209508.84 443997.52, 209533.73 444007.29, 209563.05 444018.78, 209586.61 444028.04, 209626.63 444043.77))"
1178,202112,D,발달상권,2120068,사가정역,207771.0,453547.0,11260,11260575,"POLYGON ((207839.11 453383.58, 207756.46 453302.95, 207725.23 453333.68, 207676.25 453351.73, 207727.75 453427.97, 207759.49 453476.62, 207761.55 453476.39, 207767.14 453530.14, 207772.35 453581.2, 207770.16 453581.43, 207772.3 453632.77, 207764.49 453685.56, 207757.23 453739.11, 207749.4 453790.78, 207758.19 453789.88, 207804.02 453785.24, 207814.45 453713.09, 207819.21 453680.14, 207825.47 453643.39, 207827.03 453576.09, 207823.67 453548.12, 207814.34 453470.39, 207866.37 453459.38, 207862.1 453422.33, 207839.11 453383.58))"
1179,202112,D,발달상권,2120001,서대문역,197009.0,451914.0,11110,11110580,"POLYGON ((196892.91 451649.22, 196806.73 451659.8, 196845.43 451717.9, 196855.71 451743.82, 196861.99 451773.89, 196866.7 451806.63, 196869.62 451835.04, 196861.34 451875.64, 196827.27 451953.16, 196788.89 452014.88, 196741.25 452040, 196760.23 452062.45, 196825.55 452109.46, 196821.59 452114.23, 196858.4 452143.81, 196866.45 452136.46, 196917.55 452085.68, 196955.96 452030.28, 196982.71 451988.56, 197011.13 452011.05, 197044.1 452055.09, 197049.32 452067.08, 197073.49 452104.41, 197128.85 452150.25, 197150.75 452185.48, 197166.05 452180.89, 197221.08 452099.22, 197257.97 452077.74, 197265.61 452073.32, 197204.25 451998.23, 197174.7 451961.29, 197206.69 451935.38, 197227.24 451931.09, 197250.22 451932.84, 197272.61 451923.33, 197269.52 451905.04, 197275.94 451865.11, 197183.96 451798.94, 197111.55 451742.42, 197151.34 451674.03, 197067.16 451667.32, 197004.28 451664.71, 196969.87 451671.22, 196952.7 451642.23, 196892.91 451649.22))"
1180,202112,D,발달상권,2120085,은행사거리,206770.0,461152.0,11350,11350619,"POLYGON ((206808.81 461028.77, 206807.42 460994.19, 206807.3 460917.94, 206758.89 460900.23, 206758.99 460902.73, 206713.12 460887.18, 206714.02 460910.88, 206716.15 460966.1, 206718.11 461017.49, 206718.73 461032.81, 206719.52 461061.14, 206720.36 461099.02, 206720.43 461102.09, 206721.55 461151.73, 206720.14 461184.53, 206651.23 461193.67, 206650.11 461230.79, 206658.8 461230.69, 206661.43 461268.85, 206724.17 461272.89, 206725.92 461278.85, 206738.76 461323.05, 206763.17 461358.56, 206802.86 461416.61, 206842.96 461392.97, 206845.27 461396.25, 206882.45 461370.89, 206890.71 461349.29, 206888.75 461315.89, 206886.81 461281.68, 206883.61 461226.65, 206879.52 461188.29, 206851.45 461188.8, 206817.47 461189.5, 206809.28 461098.66, 206808.26 461070.96, 206808.81 461028.77))"
1181,202112,D,발달상권,2120135,양평역,190174.0,447327.0,11560,11560610,"POLYGON ((190334.81 447277.52, 190325.69 447226.23, 190269.95 447237.14, 190222.73 447246.33, 190127.25 447264.81, 190135.8 447315.97, 190038.51 447334.06, 190004.75 447340.33, 190017.25 447400.09, 190049.45 447392.37, 190056.3 447427.25, 190123.93 447415.22, 190153.08 447410.03, 190153.01 447407.53, 190195.21 447400.73, 190251.27 447389.76, 190241.72 447344.53, 190343.77 447321.93, 190334.81 447277.52))"
1182,202112,D,발달상권,2120141,영등포청과시장교차로,190964.0,446866.0,11560,11560550,"POLYGON ((191038.27 446694.09, 191027.28 446640.1, 190983.81 446646.51, 190954.23 446650.89, 190967.39 446708.96, 190889.01 446724.63, 190906.61 446818.26, 190913.97 446857.4, 190817.16 446875.25, 190769.9 446884.12, 190779.35 446933.54, 190784.16 446954.4, 190912.64 446956.7, 190991.51 446963.42, 190969.51 446915.43, 191004.21 446944.49, 191030.16 446999.2, 191007.68 447003.34, 191011.16 447016.94, 191012.71 447041.89, 191010.75 447067.31, 191007.08 447091.65, 191113.75 447087.84, 191108.99 447056.48, 191095.56 446987.77, 191082 446917.5, 191075.78 446885.18, 191064.08 446827.24, 191158.11 446809.55, 191146.9 446756, 191142.16 446731.63, 191130.63 446672.51, 191038.39 446694.72, 191038.27 446694.09))"
1183,202112,D,발달상권,2120224,수서역,209095.0,443156.0,11680,11680750,"POLYGON ((209182.25 443007.67, 209084.74 443001.82, 209046.82 443044.68, 208991.66 443100.28, 208905.8 443186.94, 209032.63 443232.98, 209113.26 443262.27, 209223.28 443299.32, 209249.93 443309.35, 209284.21 443215.14, 209240.36 443197.86, 209172.51 443171.27, 209198.07 443098.66, 209203.16 443084.21, 209224.1 443025.12, 209230.54 443006.93, 209182.25 443007.67))"
1184,202112,D,발달상권,2120169,서초역,200726.0,443587.0,11650,11650530,"POLYGON ((200725.23 443288.74, 200648.06 443260.54, 200600.97 443259.85, 200601.11 443320.86, 200602.4 443376.06, 200525.78 443378.19, 200467.31 443357.25, 200408.71 443336.38, 200405.5 443318.22, 200399.14 443363.47, 200391.51 443425.89, 200389.55 443486.94, 200558.65 443552.3, 200610.53 443572.28, 200677.79 443598.19, 200637.19 443704.95, 200587.84 443834.62, 200651.87 443855.86, 200702.36 443863.09, 200818.92 443908.39, 200866.2 443905.2, 200898.58 443913.61, 200930.6 443838.32, 200952.88 443780.11, 200978.24 443713.94, 201003.31 443648.39, 201020.23 443605.63, 201035.58 443566.73, 201061.86 443516.88, 200949.19 443453.12, 200968.95 443417.27, 200975.48 443405.4, 201028.35 443379.46, 201003.18 443333.81, 200990.18 443310.23, 200939.06 443338.76, 200905.25 443356.21, 200886.28 443349.7, 200853.69 443337.6, 200789.26 443313.17, 200725.23 443288.74))"
1185,202112,D,발달상권,2120011,종로4가,199810.0,452386.0,11110,11110615,"POLYGON ((199802.55 452355.17, 199808.12 452283.66, 199797.94 452283.3, 199804.51 452176.62, 199816.37 452177.62, 199818.54 452150.08, 199817.61 452149.88, 199685.08 452127.91, 199639.72 452208.62, 199597.53 452249.67, 199589.99 452336.35, 199686 452344.87, 199675.02 452522.39, 199716.06 452607.01, 199711.21 452621.9, 199740.26 452644.15, 199786.47 452632.89, 199786.13 452638.7, 199859.99 452643.54, 199908.7 452579.81, 199934.87 452543.15, 199959.9 452510.79, 199980.49 452472.94, 200000.21 452438.21, 200012.2 452438.59, 200028.57 452375.01, 200029.39 452373.77, 199802.55 452355.17))"
1186,202112,D,발달상권,2120092,불광역,193753.0,456582.0,11380,11380570,"POLYGON ((193939.41 456581.78, 193941.51 456583.55, 193962.86 456554.21, 194006.27 456494.55, 193898.7 456480.78, 193837.43 456473, 193777.96 456464.74, 193774.28 456466.27, 193770.96 456467.42, 193733.43 456479.02, 193697.35 456489.32, 193693.3 456490.47, 193642.41 456503.61, 193600.24 456517.04, 193523.53 456524.48, 193515.26 456546.45, 193499.32 456576.91, 193502.05 456578.75, 193537.38 456603.25, 193560.84 456619.31, 193581.11 456608.53, 193630.83 456582.06, 193650.3 456599.83, 193642.33 456611.12, 193656.1 456620.76, 193747.06 456628.17, 193749.33 456602.82, 193780.5 456604.9, 193777.33 456700.06, 193803.86 456688.46, 193851.82 456671.41, 193871.04 456677.87, 193892.23 456647.96, 193899.5 456637.79, 193918.66 456610.93, 193939.41 456581.78))"
